Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,cc1_miles_Updated,cc2_miles_Updated,cc3_miles_Updated
35033,0,1,1,1,1000,1,0,0,2913,0,2500,2500,2500
19860,0,1,1,1,1500,5,0,0,3281,0,2500,2500,2500
49588,0,1,1,1,4960,14,100,1,3299,0,2500,2500,2500
111442,0,4,1,1,30368,19,0,0,3392,1,37500,2500,2500
87402,0,4,1,1,41685,21,0,0,3306,0,37500,2500,2500
21875,7558,3,1,1,12398,15,0,0,3299,1,17500,2500,2500
71459,0,4,1,1,36608,28,1020,3,3312,0,37500,2500,2500
34049,0,1,1,1,2030,8,0,0,3306,1,2500,2500,2500
39759,0,1,1,1,100,1,100,1,3278,1,2500,2500,2500
64138,0,3,1,1,22089,19,0,0,3257,0,17500,2500,2500
83811,0,4,1,1,25936,15,500,1,3281,1,37500,2500,2500
51864,0,2,1,1,6795,13,0,0,3279,0,7500,2500,2500
168886,0,5,1,1,66859,21,200,1,3285,1,50000,2500,2500
51730,0,1,1,1,2875,16,0,0,3264,0,2500,2500,2500
118141,0,4,1,1,46521,11,0,0,3259,1,37500,2500,2500
76060,0,4,1,1,33424,30,0,0,3263,1,37500,2500,2500
25316,0,1,1,1,0,0,0,0,3258,0,2500,2500,2500
16859,0,4,1,1,64109,45,4822,9,3266,1,37500,2500,2500
42236,0,1,1,1,8639,10,8389,9,3259,0,2500,2500,2500
3446,0,1,1,1,0,0,0,0,3245,0,2500,2500,2500
26119,0,1,1,1,3189,6,0,0,3257,0,2500,2500,2500
136732,0,5,1,1,87549,20,0,0,3252,1,50000,2500,2500
14554,0,1,1,1,0,0,0,0,3237,0,2500,2500,2500
165203,0,4,1,1,36666,20,0,0,3239,1,37500,2500,2500
76513,0,4,1,1,45265,16,0,0,3235,1,37500,2500,2500
137076,0,5,1,1,61276,24,1600,4,3225,1,50000,2500,2500
11952,0,1,1,1,0,0,0,0,3244,0,2500,2500,2500
44742,0,1,1,1,2500,1,0,0,3217,1,2500,2500,2500
94022,0,1,1,1,2585,14,0,0,3222,0,2500,2500,2500
29287,0,1,1,1,0,0,0,0,3216,0,2500,2500,2500
199273,0,5,1,1,58457,14,0,0,3217,0,50000,2500,2500
114868,0,4,1,1,45996,22,0,0,3204,0,37500,2500,2500
37335,0,3,1,1,19507,17,0,0,3202,1,17500,2500,2500
45522,0,3,1,1,10728,13,0,0,3197,0,17500,2500,2500
66524,0,4,1,1,34682,23,0,0,3188,0,37500,2500,2500
38411,0,1,1,1,500,1,500,1,3190,0,2500,2500,2500
38137,0,1,1,1,11050,3,50,1,3182,1,2500,2500,2500
22077,0,1,1,1,1385,4,0,0,3187,0,2500,2500,2500
65784,0,1,1,1,10953,50,0,0,3169,1,2500,2500,2500
95916,0,3,1,1,11845,11,0,0,3182,0,17500,2500,2500
122164,0,2,1,1,9944,16,0,0,3182,0,7500,2500,2500
307149,2562,4,1,1,58008,19,650,2,3173,1,37500,2500,2500
200089,4727,5,1,1,75019,21,300,2,3166,0,50000,2500,2500
161453,0,3,1,1,38956,44,0,0,3158,0,17500,2500,2500
135568,0,4,1,1,40051,21,0,0,3166,0,37500,2500,2500
98339,0,3,1,1,16336,13,0,0,3145,0,17500,2500,2500
26103,0,3,1,1,13692,18,0,0,3151,1,17500,2500,2500
11133,0,1,1,1,0,0,0,0,3147,0,2500,2500,2500
7011,0,3,1,1,19791,16,0,0,3152,1,17500,2500,2500
177232,0,3,1,1,14787,13,0,0,3137,0,17500,2500,2500
29298,0,3,1,1,24656,13,0,0,3141,1,17500,2500,2500
35304,0,4,1,1,30532,13,0,0,3131,1,37500,2500,2500
14952,0,1,1,1,250,1,250,1,3099,0,2500,2500,2500
163315,0,1,1,1,8035,29,0,0,3120,0,2500,2500,2500
23649,0,1,1,1,3250,16,0,0,3176,0,2500,2500,2500
4460,0,1,1,1,4741,14,1816,1,3113,1,2500,2500,2500
169794,0,3,1,1,22824,19,767,2,3119,0,17500,2500,2500
23781,0,1,1,1,50,1,50,1,3085,0,2500,2500,2500
704113,0,5,1,1,98119,23,0,0,3082,1,50000,2500,2500
34942,0,3,1,1,19016,13,0,0,3089,1,17500,2500,2500
5970,0,1,1,1,1000,1,0,0,3091,0,2500,2500,2500
192246,0,1,1,1,3170,5,500,1,3083,1,2500,2500,2500
34103,0,3,1,1,34630,16,0,0,3115,1,17500,2500,2500
142152,0,3,1,1,19464,13,0,0,3088,0,17500,2500,2500
12713,0,1,1,1,0,0,0,0,3077,0,2500,2500,2500
28848,0,1,1,1,0,0,0,0,3069,0,2500,2500,2500
10940,0,1,1,1,0,0,0,0,3062,0,2500,2500,2500
24372,0,1,1,1,255,1,255,1,3064,0,2500,2500,2500
29005,0,1,1,1,90,3,0,0,3060,1,2500,2500,2500
215155,0,5,1,1,57130,15,0,0,3069,0,50000,2500,2500
30062,5368,1,1,1,7373,10,4373,8,3057,1,2500,2500,2500
13117,0,1,1,1,1972,3,0,0,3027,0,2500,2500,2500
86341,0,3,1,1,20991,16,0,0,3053,1,17500,2500,2500
142810,0,1,1,1,8000,4,0,0,3049,1,2500,2500,2500
8399,0,3,1,1,21136,13,0,0,3052,1,17500,2500,2500
120622,0,4,1,1,25675,14,500,1,3040,0,37500,2500,2500
86150,0,1,1,1,7600,34,100,1,3011,0,2500,2500,2500
14079,0,2,1,1,6503,16,0,0,2999,1,7500,2500,2500
10036,0,3,1,1,13959,16,0,0,3030,1,17500,2500,2500
80737,0,1,1,1,2845,5,150,1,3028,1,2500,2500,2500
25435,0,1,1,1,7147,32,0,0,3027,0,2500,2500,2500
241165,0,1,1,1,1700,3,200,2,3000,1,2500,2500,2500
85826,0,4,1,1,33678,29,0,0,3026,0,37500,2500,2500
654,0,3,1,1,14967,10,0,0,3022,1,17500,2500,2500
11525,0,1,1,1,0,0,0,0,3008,0,2500,2500,2500
40204,0,1,1,1,850,3,350,2,3006,0,2500,2500,2500
22963,0,1,1,1,0,0,0,0,2998,0,2500,2500,2500
47165,0,1,1,1,4545,4,0,0,2992,1,2500,2500,2500
103240,0,4,1,1,44627,29,50,1,2993,1,37500,2500,2500
61737,0,2,1,1,6789,12,0,0,2921,0,7500,2500,2500
25766,0,1,1,1,2548,16,100,2,2973,0,2500,2500,2500
147090,0,4,1,1,35511,31,1800,16,2927,1,37500,2500,2500
79333,0,1,1,1,1500,3,1500,3,2977,0,2500,2500,2500
4923,0,1,1,1,305,2,0,0,2985,0,2500,2500,2500
56687,0,4,1,1,48989,28,0,0,2973,1,37500,2500,2500
326704,0,4,1,1,37408,19,0,0,2962,0,37500,2500,2500
45149,0,1,1,1,21292,10,0,0,2949,0,2500,2500,2500
57477,0,1,1,1,2607,4,0,0,3038,1,2500,2500,2500
48265,0,1,1,1,1000,1,0,0,2951,0,2500,2500,2500
34249,0,1,1,1,4100,12,0,0,2951,0,2500,2500,2500
210491,0,4,1,1,48287,18,0,0,2958,0,37500,2500,2500
25671,0,2,1,1,10513,12,0,0,2945,1,7500,2500,2500
191583,0,3,1,1,25675,18,0,0,2950,1,17500,2500,2500
90332,0,2,1,1,12845,25,0,0,2927,1,7500,2500,2500
53532,0,4,1,1,30808,18,0,0,2927,1,37500,2500,2500
71507,0,1,1,1,3750,6,0,0,2934,0,2500,2500,2500
35196,0,1,1,1,0,0,0,0,2922,0,2500,2500,2500
30034,0,1,1,1,15816,6,0,0,2908,0,2500,2500,2500
47787,0,4,1,1,47223,21,450,1,2921,1,37500,2500,2500
46967,0,1,1,1,2000,9,0,0,2888,0,2500,2500,2500
103615,0,1,1,1,13668,15,1300,11,2896,1,2500,2500,2500
5110,0,1,1,1,0,0,0,0,2901,0,2500,2500,2500
128927,0,5,1,1,61165,14,0,0,2882,0,50000,2500,2500
5000,0,1,1,1,5000,1,0,0,2893,0,2500,2500,2500
126701,0,3,1,1,20636,15,0,0,2878,0,17500,2500,2500
34855,0,1,1,1,230,3,0,0,2882,0,2500,2500,2500
34464,0,2,1,1,5312,5,0,0,2886,0,7500,2500,2500
86638,0,4,1,1,45861,13,0,0,2867,1,37500,2500,2500
140398,0,5,1,1,118013,26,1100,4,2972,1,50000,2500,2500
65812,0,1,1,1,185,2,0,0,2854,0,2500,2500,2500
34177,1754,2,1,1,7072,16,350,1,2867,0,7500,2500,2500
58195,0,3,1,1,24808,13,0,0,2838,0,17500,2500,2500
34781,0,3,1,1,11270,12,0,0,2859,1,17500,2500,2500
22457,0,3,1,1,17579,15,0,0,2858,1,17500,2500,2500
19996,0,1,1,1,500,1,0,0,3217,0,2500,2500,2500
26256,0,1,1,1,2000,9,0,0,2847,0,2500,2500,2500
42966,0,1,2,1,7734,6,0,0,2840,1,2500,7500,2500
3129,0,1,1,1,0,0,0,0,2840,0,2500,2500,2500
138008,5368,4,1,1,34178,14,200,1,2962,0,37500,2500,2500
9611,0,1,1,1,2250,3,0,0,2845,1,2500,2500,2500
40702,0,4,1,1,39897,14,0,0,2826,1,37500,2500,2500
105579,0,3,1,1,16332,12,0,0,2830,0,17500,2500,2500
46654,0,1,1,1,3215,6,0,0,2830,0,2500,2500,2500
518960,0,1,1,1,15700,8,200,1,2819,1,2500,2500,2500
39715,0,3,1,1,17388,12,0,0,2826,0,17500,2500,2500
199,0,1,1,1,0,0,0,0,2822,0,2500,2500,2500
6345,0,2,1,1,7719,18,0,0,2805,1,7500,2500,2500
72598,0,1,1,1,6090,8,1100,1,2804,0,2500,2500,2500
59805,0,1,1,1,2900,7,1700,5,2802,0,2500,2500,2500
10307,0,1,1,1,0,0,0,0,2808,1,2500,2500,2500
37997,0,2,1,1,11073,5,0,0,2805,0,7500,2500,2500
102083,0,3,1,1,12978,14,150,2,2780,0,17500,2500,2500
104632,0,1,1,1,26700,10,1200,7,2791,1,2500,2500,2500
18260,0,1,1,1,500,1,0,0,2780,0,2500,2500,2500
28484,0,1,1,1,350,3,0,0,2782,0,2500,2500,2500
29105,0,1,1,1,5000,1,0,0,2774,0,2500,2500,2500
49560,0,1,1,1,0,0,0,0,2770,0,2500,2500,2500
29346,0,1,1,1,150,1,150,1,2773,0,2500,2500,2500
75288,0,4,1,1,36866,20,0,0,2774,0,37500,2500,2500
42366,0,2,1,1,6293,9,0,0,2770,0,7500,2500,2500
151336,651,1,1,1,11400,6,1000,4,2742,0,2500,2500,2500
48363,0,1,1,1,790,3,0,0,2766,0,2500,2500,2500
11529,0,3,1,1,15738,15,0,0,2768,1,17500,2500,2500
61956,0,1,1,1,17500,2,0,0,2755,0,2500,2500,2500
15378,0,1,1,1,25236,9,736,3,2741,1,2500,2500,2500
85346,0,1,1,1,2835,3,0,0,2748,1,2500,2500,2500
215946,0,1,1,1,2125,10,0,0,2740,0,2500,2500,2500
66539,0,3,1,1,27894,17,0,0,2741,0,17500,2500,2500
97131,0,4,1,1,33324,19,1500,3,2727,1,37500,2500,2500
14513,0,1,1,1,0,0,0,0,2731,0,2500,2500,2500
211773,0,3,1,1,23256,30,0,0,2675,0,17500,2500,2500
45742,0,1,1,1,7625,23,250,1,2712,0,2500,2500,2500
39862,0,3,1,1,14152,18,350,2,2727,1,17500,2500,2500
75132,0,4,1,1,53001,23,400,3,2720,1,37500,2500,2500
91296,0,3,1,1,19057,16,0,0,2712,0,17500,2500,2500
117290,0,1,1,1,1754,8,0,0,2717,0,2500,2500,2500
75556,0,1,1,1,2790,6,0,0,2712,0,2500,2500,2500
5103,0,1,1,1,5103,2,0,0,2697,0,2500,2500,2500
10747,0,1,1,1,990,4,500,1,2697,1,2500,2500,2500
31789,0,1,1,1,10220,17,0,0,2699,1,2500,2500,2500
59515,0,1,1,1,3170,5,0,0,2705,0,2500,2500,2500
86913,0,2,1,1,23705,6,0,0,2691,0,7500,2500,2500
49129,0,2,1,1,16921,18,500,1,2692,1,7500,2500,2500
135408,0,5,1,1,62224,15,607,1,2697,1,50000,2500,2500
41152,10074,1,1,1,3250,19,0,0,2669,0,2500,2500,2500
145750,0,2,1,1,10986,12,0,0,2531,0,7500,2500,2500
7041,0,1,1,1,1747,12,0,0,2718,1,2500,2500,2500
273442,0,4,1,1,54625,35,2850,7,2676,0,37500,2500,2500
44514,0,1,1,1,3577,13,0,0,2657,0,2500,2500,2500
96490,0,1,1,1,2000,1,0,0,2665,1,2500,2500,2500
45050,2900,1,1,1,4875,10,500,1,2669,1,2500,2500,2500
91048,0,4,1,1,51580,20,100,1,2669,1,37500,2500,2500
20352,0,1,1,1,1900,5,500,1,2658,0,2500,2500,2500
34294,0,3,1,1,17683,14,0,0,2661,1,17500,2500,2500
59696,2586,5,1,1,63827,22,500,1,2654,1,50000,2500,2500
106155,0,1,1,1,0,0,0,0,2657,0,2500,2500,2500
29244,0,2,1,1,6252,13,0,0,2650,0,7500,2500,2500
27592,0,1,1,1,335,3,0,0,2633,0,2500,2500,2500
16128,0,1,1,1,475,3,0,0,2643,0,2500,2500,2500
51353,0,1,1,1,8114,16,2004,10,2637,1,2500,2500,2500
235422,0,2,1,1,30208,14,0,0,2629,1,7500,2500,2500
7456,0,1,1,1,0,0,0,0,2635,0,2500,2500,2500
33604,0,3,1,1,13619,16,0,0,2633,0,17500,2500,2500
24803,0,1,1,1,0,0,0,0,2623,0,2500,2500,2500
58411,0,1,1,1,2500,1,0,0,2619,1,2500,2500,2500
3273,0,1,1,1,500,1,0,0,2749,0,2500,2500,2500
28480,0,1,1,1,2644,6,0,0,2628,0,2500,2500,2500
46706,0,1,1,1,3344,16,0,0,2609,0,2500,2500,2500
102230,0,1,1,1,3406,5,500,1,2620,0,2500,2500,2500
12096,0,1,1,1,50,1,50,1,2607,0,2500,2500,2500
118487,0,1,1,1,3388,14,0,0,2592,0,2500,2500,2500
20518,0,2,1,1,5580,10,0,0,2600,0,7500,2500,2500
6280,0,1,1,1,1220,6,200,2,2578,1,2500,2500,2500
11700,0,1,1,1,0,0,0,0,2585,0,2500,2500,2500
391,0,1,1,1,9000,1,0,0,2581,1,2500,2500,2500
78305,733,1,1,1,130,3,0,0,2580,0,2500,2500,2500
145214,1692,1,1,1,3500,4,500,1,2560,1,2500,2500,2500
137760,0,5,1,1,64949,13,0,0,2580,0,50000,2500,2500
88563,0,4,1,1,42410,27,0,0,2567,0,37500,2500,2500
25748,0,1,1,1,0,0,0,0,2566,0,2500,2500,2500
27102,0,3,1,1,27102,9,0,0,2563,0,17500,2500,2500
25824,0,3,1,1,17760,20,750,2,2559,1,17500,2500,2500
23054,0,1,1,1,400,3,300,2,2553,0,2500,2500,2500
29150,0,3,1,1,13952,14,0,0,2544,1,17500,2500,2500
37529,0,4,1,1,25706,14,0,0,2558,1,37500,2500,2500
7515,0,2,1,1,13681,18,0,0,2552,1,7500,2500,2500
194576,0,4,1,1,41315,16,550,1,2539,1,37500,2500,2500
24265,0,1,1,1,1854,12,0,0,2550,0,2500,2500,2500
16773,0,1,1,1,140,2,0,0,2525,0,2500,2500,2500
5432,0,1,1,1,1000,2,1000,2,2535,1,2500,2500,2500
110480,0,4,1,1,44191,22,500,1,2539,1,37500,2500,2500
86273,0,3,1,1,35304,15,500,1,2523,0,17500,2500,2500
20674,0,3,1,1,16876,22,0,0,2528,1,17500,2500,2500
8335,0,1,1,1,3750,16,0,0,2522,0,2500,2500,2500
40893,0,1,1,1,1130,3,0,0,2518,0,2500,2500,2500
644881,2600,1,1,1,14350,28,10850,26,2511,1,2500,2500,2500
61081,0,4,1,1,37682,21,2000,4,2509,0,37500,2500,2500
27438,0,1,1,1,2528,6,2528,6,2490,0,2500,2500,2500
14748,0,1,1,1,2210,7,0,0,2497,1,2500,2500,2500
49514,0,1,1,1,4500,22,0,0,2569,0,2500,2500,2500
7457,0,1,1,1,17131,5,0,0,2496,1,2500,2500,2500
97193,0,2,1,1,13338,12,0,0,2502,0,7500,2500,2500
68456,0,2,1,1,6317,5,0,0,2488,0,7500,2500,2500
123842,0,3,1,1,24295,14,0,0,2500,0,17500,2500,2500
61285,0,5,1,1,55027,22,0,0,2412,1,50000,2500,2500
20157,0,1,1,1,1450,3,150,1,2455,0,2500,2500,2500
41073,0,3,1,1,13993,20,0,0,2493,0,17500,2500,2500
21784,0,2,1,1,6208,14,0,0,2483,0,7500,2500,2500
12868,0,1,1,1,1875,8,0,0,2483,0,2500,2500,2500
147862,0,4,1,1,44783,14,0,0,2426,1,37500,2500,2500
11836,0,1,1,1,5075,14,350,1,2479,1,2500,2500,2500
25681,1526,1,1,1,14941,20,2963,16,2468,1,2500,2500,2500
282784,3508,1,1,1,19314,17,3100,7,2460,1,2500,2500,2500
59704,0,4,2,1,57404,14,0,0,2440,0,37500,7500,2500
75279,0,1,1,1,5375,21,0,0,2459,0,2500,2500,2500
66681,0,1,1,1,4478,16,3504,12,2465,0,2500,2500,2500
72085,0,3,1,1,20310,12,150,1,2462,0,17500,2500,2500
2039,0,1,1,1,0,0,0,0,2451,0,2500,2500,2500
2214,0,1,1,1,0,0,0,0,2448,0,2500,2500,2500
16208,0,1,1,1,0,0,0,0,2451,0,2500,2500,2500
25829,0,1,1,1,1375,4,0,0,2444,0,2500,2500,2500
83217,0,1,1,1,3679,4,0,0,2447,1,2500,2500,2500
9520,0,3,1,1,12515,13,0,0,2438,1,17500,2500,2500
103215,0,3,1,1,16726,14,0,0,2427,1,17500,2500,2500
62629,0,4,1,1,36986,14,0,0,2438,0,37500,2500,2500
45603,0,2,1,1,5964,13,0,0,2432,0,7500,2500,2500
44792,0,2,1,1,9463,16,0,0,2430,0,7500,2500,2500
97535,0,1,1,1,0,0,0,0,2418,0,2500,2500,2500
60085,0,3,1,1,14714,17,0,0,2404,1,17500,2500,2500
76938,0,3,1,1,23503,13,0,0,2422,1,17500,2500,2500
2562,0,2,1,1,9075,11,1050,3,2412,1,7500,2500,2500
7685,0,1,1,1,500,4,0,0,2406,0,2500,2500,2500
102942,0,5,1,1,56780,18,0,0,2405,0,50000,2500,2500
7029,0,1,1,1,495,3,0,0,2565,1,2500,2500,2500
2119,0,1,1,1,0,0,0,0,2399,0,2500,2500,2500
207311,0,1,1,1,31000,37,12000,24,2395,1,2500,2500,2500
77753,0,3,1,1,12483,13,0,0,2377,0,17500,2500,2500
171637,0,1,1,1,4300,8,2800,7,2364,0,2500,2500,2500
35243,0,2,1,1,10046,15,1500,3,2356,0,7500,2500,2500
46186,0,2,1,1,9744,14,0,0,2364,0,7500,2500,2500
54810,0,3,1,1,19665,21,0,0,2368,0,17500,2500,2500
25637,0,1,1,1,445,3,0,0,2367,0,2500,2500,2500
35088,0,1,1,1,320,2,0,0,2362,0,2500,2500,2500
73899,0,1,1,1,2745,14,500,1,2362,0,2500,2500,2500
81171,0,1,1,1,3700,4,100,1,2348,0,2500,2500,2500
39418,0,1,1,1,700,3,200,2,2343,0,2500,2500,2500
62124,0,1,1,1,0,0,0,0,2355,1,2500,2500,2500
14134,0,1,1,1,2125,9,0,0,2312,1,2500,2500,2500
405499,1000,4,1,1,72318,46,9729,29,2329,1,37500,2500,2500
20353,0,1,1,1,1729,5,0,0,2298,0,2500,2500,2500
93154,0,4,1,1,30752,21,0,0,2333,1,37500,2500,2500
9492,0,1,1,1,781,6,250,1,2320,0,2500,2500,2500
18369,0,1,1,1,800,4,700,3,2327,0,2500,2500,2500
32824,0,1,1,1,1660,5,100,1,2339,1,2500,2500,2500
109416,0,5,1,1,73665,39,2200,5,2327,1,50000,2500,2500
28312,0,1,1,1,1726,13,0,0,2335,1,2500,2500,2500
78462,0,3,1,1,20291,14,0,0,2311,0,17500,2500,2500
32740,0,1,1,1,10722,4,0,0,2315,1,2500,2500,2500
57293,0,1,1,1,1000,1,0,0,2319,0,2500,2500,2500
174743,0,1,1,1,27460,12,0,0,2326,0,2500,2500,2500
59486,0,1,1,1,3517,4,0,0,2315,1,2500,2500,2500
211355,0,2,1,1,11238,12,0,0,2294,1,7500,2500,2500
56805,0,3,1,1,16617,17,0,0,2307,0,17500,2500,2500
278258,0,1,1,1,1000,1,0,0,2298,0,2500,2500,2500
18545,0,3,1,1,25053,22,0,0,2304,1,17500,2500,2500
5570,0,1,1,1,9094,26,0,0,2287,1,2500,2500,2500
44690,0,3,1,1,24779,15,1000,2,2297,1,17500,2500,2500
127835,0,4,1,1,52700,21,0,0,2301,1,37500,2500,2500
32540,0,4,1,1,44283,17,100,1,2297,1,37500,2500,2500
54396,629,4,1,1,34007,16,0,0,2283,0,37500,2500,2500
162840,0,5,1,1,57382,15,0,0,2277,0,50000,2500,2500
109441,0,1,1,1,6500,10,4000,8,2237,1,2500,2500,2500
7369,0,1,1,1,0,0,0,0,2277,0,2500,2500,2500
16378,0,1,1,1,0,0,0,0,2272,0,2500,2500,2500
39859,0,1,1,1,3675,8,0,0,2272,0,2500,2500,2500
44214,0,3,1,1,24928,13,0,0,2259,0,17500,2500,2500
73102,0,3,1,1,18156,20,0,0,2272,1,17500,2500,2500
3552,0,1,1,1,10597,17,0,0,2264,1,2500,2500,2500
71593,0,3,1,1,22666,17,0,0,2266,0,17500,2500,2500
74072,0,4,1,1,50272,39,0,0,2264,1,37500,2500,2500
42970,0,1,2,1,7889,14,0,0,2256,0,2500,7500,2500
23385,0,3,1,1,18303,15,150,1,2248,1,17500,2500,2500
51176,0,4,1,1,40397,16,0,0,2243,0,37500,2500,2500
12426,0,1,1,1,0,0,0,0,2238,0,2500,2500,2500
10062,0,1,1,1,2000,9,0,0,2242,0,2500,2500,2500
34790,0,1,1,1,0,0,0,0,2272,0,2500,2500,2500
95759,0,1,1,1,9198,12,6195,8,2231,0,2500,2500,2500
51592,0,1,1,1,18678,9,0,0,2230,0,2500,2500,2500
23294,0,1,1,1,420,4,0,0,2228,0,2500,2500,2500
33398,0,3,1,1,14086,15,0,0,2223,0,17500,2500,2500
229576,0,1,1,1,9030,19,9000,18,2217,1,2500,2500,2500
60250,0,3,1,1,43071,12,0,0,2214,1,17500,2500,2500
81871,0,3,1,1,23068,20,0,0,2222,1,17500,2500,2500
259529,0,1,1,1,700,3,200,2,2210,1,2500,2500,2500
430,0,1,1,1,220,1,0,0,2196,0,2500,2500,2500
75949,0,1,1,1,952,4,0,0,2195,0,2500,2500,2500
44206,0,3,1,1,22598,14,500,1,2247,0,17500,2500,2500
125274,0,1,1,1,3150,4,550,2,2194,1,2500,2500,2500
104670,0,1,1,1,3993,12,0,0,2202,0,2500,2500,2500
282971,0,1,1,1,5780,16,300,3,2192,1,2500,2500,2500
28731,0,4,1,1,29782,11,0,0,2182,1,37500,2500,2500
16965,1651,1,1,1,2475,13,0,0,2182,0,2500,2500,2500
50658,1674,1,1,1,1600,3,500,1,2174,0,2500,2500,2500
124681,0,1,1,1,23392,39,2287,5,2173,1,2500,2500,2500
74352,0,3,1,1,17868,15,0,0,2188,0,17500,2500,2500
70308,0,4,1,1,41704,19,0,0,2186,1,37500,2500,2500
98722,0,3,1,1,18012,19,50,1,2178,0,17500,2500,2500
79020,0,1,1,1,3422,10,0,0,2179,0,2500,2500,2500
28335,0,1,1,1,400,3,0,0,2161,0,2500,2500,2500
22011,0,1,1,1,0,0,0,0,2167,0,2500,2500,2500
49436,0,4,1,1,33836,13,0,0,2167,0,37500,2500,2500
145072,0,1,1,1,15000,4,0,0,2152,1,2500,2500,2500
8992,0,2,1,1,9113,11,0,0,2145,1,7500,2500,2500
72497,0,3,1,1,24279,13,0,0,2161,0,17500,2500,2500
187999,0,4,1,1,52429,49,4550,24,2184,1,37500,2500,2500
62335,0,1,1,1,500,1,0,0,2147,0,2500,2500,2500
41556,0,3,1,1,26682,4,0,0,2131,0,17500,2500,2500
15436,0,1,1,1,6147,13,0,0,2138,0,2500,2500,2500
109618,0,3,1,1,14159,11,0,0,2138,0,17500,2500,2500
182228,0,4,1,1,41048,12,0,0,2139,0,37500,2500,2500
1000,0,1,1,1,0,0,0,0,2126,0,2500,2500,2500
36699,0,1,1,1,2500,13,0,0,2119,0,2500,2500,2500
135828,0,3,1,1,34495,28,450,2,2142,1,17500,2500,2500
39098,0,3,1,1,18992,14,0,0,2129,0,17500,2500,2500
20713,0,3,1,1,13421,12,400,1,2104,0,17500,2500,2500
18959,0,1,1,1,0,0,0,0,2115,0,2500,2500,2500
28010,0,1,1,1,150,3,0,0,2115,0,2500,2500,2500
148976,0,1,1,1,2650,3,650,2,2108,0,2500,2500,2500
126680,0,1,1,1,18248,39,4723,31,2108,1,2500,2500,2500
664,0,1,1,1,0,0,0,0,2108,0,2500,2500,2500
18533,0,3,1,1,27904,14,0,0,2102,1,17500,2500,2500
202168,0,3,1,1,12463,18,0,0,2098,1,17500,2500,2500
4653,2433,1,1,1,0,0,0,0,2094,0,2500,2500,2500
37839,0,3,1,1,11512,16,0,0,2084,1,17500,2500,2500
29196,0,2,1,1,7011,15,0,0,2082,0,7500,2500,2500
38378,0,1,1,1,1600,4,600,3,2091,0,2500,2500,2500
66716,0,3,1,1,22571,16,200,1,2082,0,17500,2500,2500
7500,0,1,1,1,0,0,0,0,2084,0,2500,2500,2500
47992,0,1,1,1,645,4,450,1,2073,0,2500,2500,2500
85823,0,1,1,1,0,0,0,0,2074,0,2500,2500,2500
32323,0,1,1,1,1250,3,0,0,2074,1,2500,2500,2500
87633,0,4,1,1,69237,37,4050,9,2068,1,37500,2500,2500
104523,0,1,1,1,4000,2,0,0,2073,1,2500,2500,2500
60856,0,2,1,1,17332,8,0,0,2076,0,7500,2500,2500
15526,0,1,1,1,2750,15,0,0,2063,0,2500,2500,2500
83781,0,4,1,1,35151,22,200,1,2066,1,37500,2500,2500
17681,0,1,1,1,500,1,0,0,2059,0,2500,2500,2500
76909,0,3,1,1,18405,12,0,0,2066,0,17500,2500,2500
22084,0,1,1,1,2773,10,0,0,2054,0,2500,2500,2500
50783,0,3,1,1,11595,15,0,0,2060,0,17500,2500,2500
43220,0,1,1,1,4985,20,100,1,2041,0,2500,2500,2500
41275,0,1,1,1,0,0,0,0,2035,0,2500,2500,2500
13738,0,2,1,1,6485,18,900,5,2042,1,7500,2500,2500
32270,0,1,1,1,0,0,0,0,2040,0,2500,2500,2500
22053,0,4,1,1,39810,27,0,0,2042,1,37500,2500,2500
32708,0,3,1,1,11556,13,0,0,2035,0,17500,2500,2500
7108,0,1,1,1,5598,8,2500,5,2026,1,2500,2500,2500
47056,0,1,1,1,0,0,0,0,2031,0,2500,2500,2500
112197,0,4,1,1,32108,16,0,0,2013,1,37500,2500,2500
106757,0,5,1,1,51234,13,0,0,2013,1,50000,2500,2500
105294,0,4,1,1,56281,26,850,5,2021,0,37500,2500,2500
180481,1249,3,1,1,18315,25,3100,7,2019,0,17500,2500,2500
169139,0,1,1,1,9500,5,0,0,2019,1,2500,2500,2500
92406,0,2,1,1,9402,26,750,2,1999,0,7500,2500,2500
41150,0,1,1,1,0,0,0,0,2000,0,2500,2500,2500
3831,0,1,1,1,2,4,0,0,2013,0,2500,2500,2500
48014,0,1,1,1,0,0,0,0,2005,0,2500,2500,2500
19078,0,1,1,1,200,1,200,1,1999,0,2500,2500,2500
3965,0,2,1,1,8228,12,0,0,2003,1,7500,2500,2500
37965,0,1,1,1,2250,5,0,0,1998,0,2500,2500,2500
69884,0,5,1,1,89360,24,450,2,1990,1,50000,2500,2500
24557,0,3,1,1,18957,20,0,0,1996,0,17500,2500,2500
16733,0,1,1,1,1000,1,0,0,1983,0,2500,2500,2500
41824,0,1,1,1,2100,3,0,0,1982,0,2500,2500,2500
8188,0,1,1,1,500,1,500,1,1985,1,2500,2500,2500
36146,0,1,1,1,4091,10,3091,9,1975,1,2500,2500,2500
37331,0,1,1,1,0,0,0,0,1970,0,2500,2500,2500
15000,0,1,1,1,15000,1,0,0,1976,0,2500,2500,2500
232194,0,4,1,1,46165,17,0,0,1978,0,37500,2500,2500
